clip_id,label_name,predicted_class,intent_score,motion_score,object_score,final_score,duration
v_Nunchucks_g01_c02,Nunchucks,JugglingBalls,0.2246498167514801,0.2147970199584961,0.1985006481409073,0.21547886729240417,0.029031329684787326
v_Nunchucks_g01_c03,Nunchucks,JugglingBalls,0.22199814021587372,0.2056533694267273,0.20201748609542847,0.21146410703659058,0.02895408868789673
v_Nunchucks_g01_c04,Nunchucks,JugglingBalls,0.21849805116653442,0.20065459609031677,0.19751682877540588,0.2071644365787506,0.029095381498336792
v_Nunchucks_g02_c01,Nunchucks,YoYo,0.23099525272846222,0.19327206909656525,0.20067238807678223,0.20984140038490295,0.028510212898254395
v_Nunchucks_g02_c02,Nunchucks,YoYo,0.24660097062587738,0.20695218443870544,0.21472123265266418,0.22436551749706268,0.029693901538848877
v_Nunchucks_g02_c03,Nunchucks,YoYo,0.2476673722267151,0.20960019528865814,0.20931921899318695,0.22477087378501892,0.030402088165283205
v_Nunchucks_g02_c04,Nunchucks,FrisbeeCatch,0.22106388211250305,0.2012903094291687,0.19663214683532715,0.20826810598373413,0.03032321400112576
v_Nunchucks_g02_c05,Nunchucks,YoYo,0.22094839811325073,0.1890672743320465,0.20007145404815674,0.20402055978775024,0.02884719371795654
v_Nunchucks_g02_c06,Nunchucks,HammerThrow,0.23731760680675507,0.2071613073348999,0.2120136320590973,0.22019429504871368,0.029416608810424804
v_Nunchucks_g03_c01,Nunchucks,JugglingBalls,0.2496400773525238,0.24567407369613647,0.21859359741210938,0.24184438586235046,0.029985878202650283
v_Nunchucks_g03_c02,Nunchucks,JugglingBalls,0.24156808853149414,0.23991277813911438,0.21789130568504333,0.23617061972618103,0.02933510144551595
v_Nunchucks_g03_c03,Nunchucks,JavelinThrow,0.25040358304977417,0.25593897700309753,0.2293546199798584,0.24840795993804932,0.02910968992445204
v_Nunchucks_g03_c04,Nunchucks,JavelinThrow,0.23328405618667603,0.24566788971424103,0.22513523697853088,0.23660783469676971,0.029830217361450195
v_Nunchucks_g03_c05,Nunchucks,JavelinThrow,0.2323460727930069,0.2393975853919983,0.2232036590576172,0.23333819210529327,0.029756546020507812
v_Nunchucks_g03_c06,Nunchucks,JugglingBalls,0.26002413034439087,0.23863396048545837,0.22915056347846985,0.24529334902763367,0.029601335525512695
v_Nunchucks_g03_c07,Nunchucks,JugglingBalls,0.26303210854530334,0.22471116483211517,0.23459425568580627,0.24201616644859314,0.028142319785224065
v_Nunchucks_g04_c01,Nunchucks,Nunchucks,0.28780850768089294,0.2609797716140747,0.2441605180501938,0.26834744215011597,0.029127332899305556
v_Nunchucks_g04_c02,Nunchucks,Nunchucks,0.28761160373687744,0.26024889945983887,0.23846858739852905,0.2668379247188568,0.029683881335788302
v_Nunchucks_g04_c03,Nunchucks,Nunchucks,0.2787328362464905,0.2544281780719757,0.23663266003131866,0.26059094071388245,0.02957773208618164
v_Nunchucks_g04_c04,Nunchucks,Nunchucks,0.26850324869155884,0.25313907861709595,0.23252595961093903,0.2551621198654175,0.03024564849005805
v_Nunchucks_g04_c05,Nunchucks,Nunchucks,0.2823881506919861,0.25280264019966125,0.24206377565860748,0.26248908042907715,0.031564686033460826
v_Nunchucks_g04_c06,Nunchucks,Nunchucks,0.28154343366622925,0.25560131669044495,0.24041464924812317,0.26294082403182983,0.03093915515475803
v_Nunchucks_g05_c01,Nunchucks,Nunchucks,0.22238710522651672,0.2253304123878479,0.1914578676223755,0.21737858653068542,0.031169116497039795
v_Nunchucks_g05_c02,Nunchucks,HulaHoop,0.20592810213565826,0.20923250913619995,0.1956174075603485,0.20518773794174194,0.02973175048828125
v_Nunchucks_g05_c03,Nunchucks,HulaHoop,0.20202112197875977,0.20225803554058075,0.19045120477676392,0.19980190694332123,0.03001713752746582
v_Nunchucks_g05_c04,Nunchucks,HulaHoop,0.20651115477085114,0.20635272562503815,0.19558364152908325,0.20426227152347565,0.030956268310546875
v_Nunchucks_g06_c01,Nunchucks,Nunchucks,0.2801171541213989,0.2535349428653717,0.2025364637374878,0.25396811962127686,0.030829537998546253
v_Nunchucks_g06_c02,Nunchucks,Nunchucks,0.2871237099170685,0.24396707117557526,0.2066967785358429,0.2537756860256195,0.03054499626159668
v_Nunchucks_g06_c03,Nunchucks,Nunchucks,0.28719568252563477,0.25345033407211304,0.2064945548772812,0.25755733251571655,0.029469592230660573
v_Nunchucks_g06_c04,Nunchucks,Nunchucks,0.28092294931411743,0.26393604278564453,0.20475958287715912,0.25889551639556885,0.029631227254867554
v_Nunchucks_g07_c01,Nunchucks,YoYo,0.2614251375198364,0.2248939573764801,0.2112293243408203,0.2367735058069229,0.029753102196587458
v_Nunchucks_g07_c02,Nunchucks,Nunchucks,0.24728503823280334,0.23652201890945435,0.20615017414093018,0.2347528636455536,0.029697550667656794
v_Nunchucks_g07_c03,Nunchucks,YoYo,0.26459312438964844,0.22400522232055664,0.21225550770759583,0.23789043724536896,0.029634475708007812
v_Nunchucks_g07_c04,Nunchucks,Nunchucks,0.24881896376609802,0.23850521445274353,0.20298802852630615,0.23552727699279785,0.029910564422607422
v_ParallelBars_g01_c01,ParallelBars,ParallelBars,0.28445157408714294,0.2560756504535675,0.2927170395851135,0.2747543156147003,0.029297053813934326
v_ParallelBars_g01_c02,ParallelBars,UnevenBars,0.27690160274505615,0.2415112853050232,0.2847464084625244,0.2643144428730011,0.0291717529296875
v_ParallelBars_g01_c03,ParallelBars,ParallelBars,0.28473591804504395,0.2497420310974121,0.28173524141311646,0.2701382339000702,0.029493379592895507
v_ParallelBars_g01_c04,ParallelBars,ParallelBars,0.2732633352279663,0.24017488956451416,0.28035128116607666,0.261445552110672,0.02902327265058245
v_ParallelBars_g02_c01,ParallelBars,ParallelBars,0.2873028814792633,0.24501381814479828,0.2846237123012543,0.269851416349411,0.028939008712768555
v_ParallelBars_g02_c02,ParallelBars,ParallelBars,0.2811565697193146,0.24425825476646423,0.27260079979896545,0.26468610763549805,0.02998065948486328
v_ParallelBars_g02_c03,ParallelBars,ParallelBars,0.30858901143074036,0.24936936795711517,0.2972891330718994,0.28264120221138,0.02907223701477051
v_ParallelBars_g02_c04,ParallelBars,UnevenBars,0.2814483642578125,0.25652313232421875,0.30289846658706665,0.2757682800292969,0.028905732291085378
v_ParallelBars_g03_c01,ParallelBars,ParallelBars,0.2738446891307831,0.24181020259857178,0.2817314863204956,0.26260825991630554,0.028426289558410645
v_ParallelBars_g03_c02,ParallelBars,ParallelBars,0.3094717264175415,0.2531155049800873,0.2933655083179474,0.28370800614356995,0.02981048822402954
v_ParallelBars_g03_c03,ParallelBars,UnevenBars,0.28679877519607544,0.24670034646987915,0.2980937957763672,0.27301841974258423,0.03027820587158203
v_ParallelBars_g03_c04,ParallelBars,UnevenBars,0.28045231103897095,0.25078636407852173,0.2902122437953949,0.2705379128456116,0.03004443645477295
v_ParallelBars_g04_c01,ParallelBars,ParallelBars,0.2777358293533325,0.25070053339004517,0.2920684218406677,0.2697882354259491,0.02935137748718262
v_ParallelBars_g04_c02,ParallelBars,ParallelBars,0.28690797090530396,0.24798929691314697,0.2892751693725586,0.2718139588832855,0.029750525951385498
v_ParallelBars_g04_c03,ParallelBars,ParallelBars,0.2784171402454376,0.24623513221740723,0.2832179665565491,0.26650452613830566,0.030608224868774413
v_ParallelBars_g04_c04,ParallelBars,ParallelBars,0.2749495506286621,0.24004925787448883,0.28590184450149536,0.2631798982620239,0.029902180035909016
v_ParallelBars_g04_c05,ParallelBars,UnevenBars,0.2675721347332001,0.24490809440612793,0.2829936742782593,0.2615908086299896,0.029691298802693684
v_ParallelBars_g04_c06,ParallelBars,ParallelBars,0.2819471061229706,0.24475565552711487,0.28347504138946533,0.2673761248588562,0.02870887517929077
v_ParallelBars_g04_c07,ParallelBars,UnevenBars,0.27624043822288513,0.23931697010993958,0.27991950511932373,0.2622068524360657,0.030020809173583983
v_ParallelBars_g05_c01,ParallelBars,ParallelBars,0.2850797176361084,0.2448909878730774,0.2841503620147705,0.26881834864616394,0.030553715569632395
v_ParallelBars_g05_c02,ParallelBars,ParallelBars,0.28409746289253235,0.25791752338409424,0.2812771201133728,0.2730614244937897,0.030905187129974365
v_ParallelBars_g05_c03,ParallelBars,ParallelBars,0.29713186621665955,0.25664836168289185,0.2908494174480438,0.2796819806098938,0.02978980541229248
v_ParallelBars_g05_c04,ParallelBars,ParallelBars,0.2946476936340332,0.2521941661834717,0.2842128872871399,0.2755793035030365,0.029943029085795086
v_ParallelBars_g05_c05,ParallelBars,PoleVault,0.29669350385665894,0.2376781404018402,0.25828325748443604,0.2654053270816803,0.031333208084106445
v_ParallelBars_g06_c01,ParallelBars,UnevenBars,0.2830731272697449,0.2369452267885208,0.2910228371620178,0.2662118971347809,0.030371379852294923
v_ParallelBars_g06_c02,ParallelBars,UnevenBars,0.3033981919288635,0.25816354155540466,0.27988916635513306,0.28060251474380493,0.03106217384338379
v_ParallelBars_g06_c03,ParallelBars,UnevenBars,0.2910357117652893,0.25407594442367554,0.2723981738090515,0.27252429723739624,0.030128320058186848
v_ParallelBars_g06_c04,ParallelBars,UnevenBars,0.27870678901672363,0.24328815937042236,0.27586960792541504,0.2639719247817993,0.029486417770385742
v_ParallelBars_g06_c05,ParallelBars,UnevenBars,0.2842673063278198,0.25231871008872986,0.2762784957885742,0.2698901295661926,0.030061006546020508
v_ParallelBars_g06_c06,ParallelBars,UnevenBars,0.27900561690330505,0.26112163066864014,0.26910093426704407,0.2698710858821869,0.030239582061767578
v_ParallelBars_g06_c07,ParallelBars,UnevenBars,0.2804749608039856,0.2515128254890442,0.2788689434528351,0.26856890320777893,0.030371546745300293
v_ParallelBars_g07_c01,ParallelBars,UnevenBars,0.29119038581848145,0.2566610276699066,0.2931942045688629,0.27777940034866333,0.03055562973022461
v_ParallelBars_g07_c02,ParallelBars,UnevenBars,0.28836479783058167,0.253855437040329,0.29999232292175293,0.27688655257225037,0.029612064361572266
v_ParallelBars_g07_c03,ParallelBars,ParallelBars,0.2797236144542694,0.25180524587631226,0.2878973186016083,0.2701910138130188,0.029361200332641602
v_ParallelBars_g07_c04,ParallelBars,ParallelBars,0.29267269372940063,0.25454181432724,0.2887350618839264,0.27663281559944153,0.030114412307739258
v_ParallelBars_g07_c05,ParallelBars,UnevenBars,0.2820541262626648,0.25121644139289856,0.2941351532936096,0.27213525772094727,0.03102046251296997
v_ParallelBars_g07_c06,ParallelBars,UnevenBars,0.29366040229797363,0.25777292251586914,0.29061388969421387,0.27869611978530884,0.030831193923950194
v_PizzaTossing_g01_c01,PizzaTossing,PizzaTossing,0.2655174732208252,0.18840676546096802,0.19535192847251892,0.22064007818698883,0.03024320602416992
v_PizzaTossing_g01_c02,PizzaTossing,PizzaTossing,0.2860412299633026,0.2326725721359253,0.19694927334785461,0.24687537550926208,0.030837297439575195
v_PizzaTossing_g01_c03,PizzaTossing,PizzaTossing,0.2763284742832184,0.19661161303520203,0.19332918524742126,0.22784188389778137,0.029477405548095702
v_PizzaTossing_g01_c04,PizzaTossing,PizzaTossing,0.2763284742832184,0.19661161303520203,0.19332918524742126,0.22784188389778137,0.03082442283630371
v_PizzaTossing_g02_c01,PizzaTossing,PizzaTossing,0.26357465982437134,0.22000353038311005,0.1813032031059265,0.22969192266464233,0.030119717121124268
v_PizzaTossing_g02_c02,PizzaTossing,PizzaTossing,0.290571391582489,0.21180257201194763,0.2049149125814438,0.24193257093429565,0.02911520004272461
v_PizzaTossing_g02_c03,PizzaTossing,PizzaTossing,0.27858707308769226,0.2108493596315384,0.22031965851783752,0.23983851075172424,0.03043884038925171
v_PizzaTossing_g02_c04,PizzaTossing,PizzaTossing,0.2913237512111664,0.2324114739894867,0.20504657924175262,0.25050339102745056,0.030555009841918945
v_PizzaTossing_g02_c05,PizzaTossing,BoxingPunchingBag,0.20251516997814178,0.19939783215522766,0.19407492876052856,0.19958019256591797,0.030814568201700848
v_PizzaTossing_g03_c01,PizzaTossing,PizzaTossing,0.2903613746166229,0.21808257699012756,0.19329595565795898,0.24203675985336304,0.02939748764038086
v_PizzaTossing_g03_c02,PizzaTossing,PizzaTossing,0.3051488399505615,0.22607289254665375,0.20442768931388855,0.25337421894073486,0.029707252979278564
v_PizzaTossing_g03_c03,PizzaTossing,PizzaTossing,0.2735878527164459,0.23185253143310547,0.18710647523403168,0.23959745466709137,0.028653204441070557
v_PizzaTossing_g03_c04,PizzaTossing,PizzaTossing,0.28065985441207886,0.24568668007850647,0.18091052770614624,0.24672071635723114,0.034473419189453125
v_PizzaTossing_g04_c01,PizzaTossing,HulaHoop,0.2364804893732071,0.2391408234834671,0.21668003499507904,0.23358452320098877,0.030209720134735107
v_PizzaTossing_g04_c02,PizzaTossing,HammerThrow,0.25696861743927,0.22837410867214203,0.2334071546792984,0.24081853032112122,0.030683517456054688
v_PizzaTossing_g04_c03,PizzaTossing,HammerThrow,0.24535086750984192,0.22842493653297424,0.22354614734649658,0.23421956598758698,0.0304642915725708
v_PizzaTossing_g04_c04,PizzaTossing,HammerThrow,0.2680763006210327,0.24557027220726013,0.21703386306762695,0.24886541068553925,0.028596699237823486
v_PizzaTossing_g04_c05,PizzaTossing,HammerThrow,0.245350182056427,0.23080790042877197,0.22855305671691895,0.2361738532781601,0.02956500053405762
v_PizzaTossing_g04_c06,PizzaTossing,JugglingBalls,0.23555007576942444,0.22601471841335297,0.2310696691274643,0.23083986341953278,0.029868781566619873
v_PizzaTossing_g04_c07,PizzaTossing,PizzaTossing,0.2719978094100952,0.23665529489517212,0.16687126457691193,0.23683549463748932,0.030608367919921876
v_PizzaTossing_g05_c01,PizzaTossing,PizzaTossing,0.28441134095191956,0.2060607671737671,0.2458336353302002,0.24535556137561798,0.029010009765625
v_PizzaTossing_g05_c02,PizzaTossing,PizzaTossing,0.2905092239379883,0.21289443969726562,0.24258819222450256,0.24987910687923431,0.02930140495300293
v_PizzaTossing_g05_c03,PizzaTossing,PizzaTossing,0.30509746074676514,0.21713173389434814,0.24826937913894653,0.25854554772377014,0.029666423797607422
v_PizzaTossing_g05_c04,PizzaTossing,PizzaTossing,0.28946220874786377,0.21346977353096008,0.2515086829662323,0.251474529504776,0.02902454137802124
v_PizzaTossing_g06_c01,PizzaTossing,PizzaTossing,0.2873097062110901,0.23174944519996643,0.19966953992843628,0.24755756556987762,0.02860921621322632
v_PizzaTossing_g06_c02,PizzaTossing,PizzaTossing,0.29286932945251465,0.21785172820091248,0.1889990270137787,0.2420882284641266,0.030171215534210205
v_PizzaTossing_g06_c03,PizzaTossing,PizzaTossing,0.26316511631011963,0.20287320017814636,0.1757216453552246,0.22155965864658356,0.030242502689361572
v_PizzaTossing_g06_c04,PizzaTossing,PizzaTossing,0.2876221239566803,0.22213591635227203,0.18531739711761475,0.24096669256687164,0.03214128812154134
v_PizzaTossing_g06_c05,PizzaTossing,PizzaTossing,0.2731173634529114,0.21931995451450348,0.19146426022052765,0.2352677881717682,0.029782772064208984
v_PizzaTossing_g07_c01,PizzaTossing,Nunchucks,0.2705371379852295,0.2355809509754181,0.17150461673736572,0.23674815893173218,0.02876049280166626
v_PizzaTossing_g07_c02,PizzaTossing,Nunchucks,0.2530340254306793,0.21697044372558594,0.16885453462600708,0.2217726856470108,0.02966341972351074
v_PizzaTossing_g07_c03,PizzaTossing,Nunchucks,0.25442415475845337,0.21928071975708008,0.16421310603618622,0.22232456505298615,0.03048473596572876
v_PizzaTossing_g07_c04,PizzaTossing,Nunchucks,0.25792115926742554,0.22371642291545868,0.16624495387077332,0.22590401768684387,0.028989116350809734
v_PlayingCello_g01_c01,PlayingCello,PlayingCello,0.26586708426475525,0.2394833266735077,0.24696065485477448,0.25153228640556335,0.028635263442993164
v_PlayingCello_g01_c02,PlayingCello,PlayingCello,0.265132874250412,0.23874753713607788,0.24525956809520721,0.2506040930747986,0.03000912070274353
v_PlayingCello_g01_c03,PlayingCello,PlayingCello,0.2709217071533203,0.23844029009342194,0.2467166781425476,0.2530881464481354,0.029161532719930012
v_PlayingCello_g01_c04,PlayingCello,PlayingCello,0.26978209614753723,0.2402489185333252,0.2461322546005249,0.25323885679244995,0.030147361755371093
v_PlayingCello_g01_c05,PlayingCello,PlayingCello,0.2636861801147461,0.23752909898757935,0.24678725004196167,0.249843567609787,0.030058821042378742
v_PlayingCello_g01_c06,PlayingCello,PlayingCello,0.26199203729629517,0.2360740303993225,0.24670739471912384,0.24856792390346527,0.029763539632161457
v_PlayingCello_g01_c07,PlayingCello,PlayingCello,0.265063613653183,0.24023917317390442,0.2488517165184021,0.25189146399497986,0.02913360595703125
v_PlayingCello_g02_c01,PlayingCello,PlayingCello,0.2676236927509308,0.2568804621696472,0.2743968069553375,0.26468104124069214,0.03010400136311849
v_PlayingCello_g02_c02,PlayingCello,PlayingCello,0.25941479206085205,0.25591716170310974,0.26612138748168945,0.2593570649623871,0.02876268114362444
v_PlayingCello_g02_c03,PlayingCello,PlayingCello,0.2583383321762085,0.24482980370521545,0.2561323940753937,0.2524937391281128,0.029584685961405437
v_PlayingCello_g02_c04,PlayingCello,PlayingCello,0.24657779932022095,0.25628554821014404,0.2605963349342346,0.2532646059989929,0.030069986979166668
v_PlayingCello_g02_c05,PlayingCello,PlayingCello,0.2586839199066162,0.2569923400878906,0.268991619348526,0.2600688338279724,0.029699742794036865
v_PlayingCello_g02_c06,PlayingCello,PlayingCello,0.2510753273963928,0.2410295158624649,0.25302016735076904,0.2474459707736969,0.030805150667826336
v_PlayingCello_g02_c07,PlayingCello,PlayingCello,0.25008076429367065,0.25205373764038086,0.2658030390739441,0.25401440262794495,0.02927812933921814
v_PlayingCello_g03_c01,PlayingCello,PlayingCello,0.28378868103027344,0.26272982358932495,0.2729032337665558,0.273188054561615,0.030523022015889485
v_PlayingCello_g03_c02,PlayingCello,PlayingCello,0.27531492710113525,0.26953303813934326,0.2649732828140259,0.2709338665008545,0.02919900417327881
v_PlayingCello_g03_c03,PlayingCello,PlayingCello,0.2793191075325012,0.26132237911224365,0.26647862792015076,0.2695523202419281,0.0298311710357666
v_PlayingCello_g03_c04,PlayingCello,PlayingCello,0.2788139283657074,0.25763899087905884,0.2690843343734741,0.2683980166912079,0.029803718839372908
v_PlayingCello_g04_c01,PlayingCello,PlayingCello,0.2216995358467102,0.24586299061775208,0.24594226479530334,0.23621346056461334,0.02991199493408203
v_PlayingCello_g04_c02,PlayingCello,PlayingCello,0.216766819357872,0.2445201575756073,0.24620859324932098,0.23375651240348816,0.030948370695114136
v_PlayingCello_g04_c03,PlayingCello,PlayingCello,0.2251831442117691,0.2483329325914383,0.24466745555400848,0.23833991587162018,0.030955982208251954
v_PlayingCello_g04_c04,PlayingCello,PlayingCello,0.23411954939365387,0.2485198974609375,0.2539784014225006,0.2438514530658722,0.03014659881591797
v_PlayingCello_g04_c05,PlayingCello,PlayingCello,0.24161383509635925,0.2531588673591614,0.24900022149085999,0.24770912528038025,0.0319401741027832
v_PlayingCello_g04_c06,PlayingCello,PlayingCello,0.23851796984672546,0.25495022535324097,0.25235629081726074,0.24785853922367096,0.030430412292480467
v_PlayingCello_g04_c07,PlayingCello,PlayingCello,0.23924896121025085,0.24823036789894104,0.24865737557411194,0.24472321569919586,0.0318394660949707
v_PlayingCello_g05_c01,PlayingCello,PlayingCello,0.25743475556373596,0.24634970724582672,0.2490217089653015,0.2513181269168854,0.029088695844014485
v_PlayingCello_g05_c02,PlayingCello,PlayingCello,0.25931698083877563,0.24714431166648865,0.24851329624652863,0.2522871792316437,0.029352290289742605
v_PlayingCello_g05_c03,PlayingCello,PlayingCello,0.2587338089942932,0.2461758255958557,0.24687731266021729,0.251339316368103,0.029352188110351562
v_PlayingCello_g05_c04,PlayingCello,PlayingCello,0.26296088099479675,0.2509988248348236,0.2508774995803833,0.2557593882083893,0.029308250972202847
v_PlayingCello_g05_c05,PlayingCello,PlayingCello,0.261760413646698,0.24881379306316376,0.24788856506347656,0.25380739569664,0.029770714896065847
v_PlayingCello_g05_c06,PlayingCello,PlayingCello,0.25885292887687683,0.25114908814430237,0.24874933063983917,0.25375068187713623,0.030510942141215008
v_PlayingCello_g05_c07,PlayingCello,PlayingCello,0.2598368525505066,0.24598869681358337,0.2478872537612915,0.25190767645835876,0.02940840721130371
v_PlayingCello_g06_c01,PlayingCello,PlayingCello,0.2666950225830078,0.23302479088306427,0.2437775433063507,0.2486434429883957,0.028973102569580078
v_PlayingCello_g06_c02,PlayingCello,PlayingCello,0.2654153108596802,0.2370249629020691,0.24510279297828674,0.24999666213989258,0.02992236614227295
v_PlayingCello_g06_c03,PlayingCello,PlayingCello,0.2677266597747803,0.2314726710319519,0.2441149204969406,0.248502716422081,0.030649495124816895
v_PlayingCello_g06_c04,PlayingCello,PlayingCello,0.26912277936935425,0.2337225377559662,0.2440025806427002,0.24993863701820374,0.031038098865085177
v_PlayingCello_g06_c05,PlayingCello,PlayingCello,0.26477476954460144,0.23242250084877014,0.24402841925621033,0.24768459796905518,0.030499696731567383
v_PlayingCello_g06_c06,PlayingCello,PlayingCello,0.25963371992111206,0.23135289549827576,0.24534152448177338,0.24546295404434204,0.030218511819839478
v_PlayingCello_g06_c07,PlayingCello,PlayingCello,0.2664516568183899,0.23828107118606567,0.24538925290107727,0.2509709298610687,0.029988765716552734
v_PlayingCello_g07_c01,PlayingCello,PlayingCello,0.272122323513031,0.23486965894699097,0.24537643790245056,0.25187206268310547,0.03203720705849784
v_PlayingCello_g07_c02,PlayingCello,PlayingCello,0.27926498651504517,0.2427804321050644,0.2475418746471405,0.25832653045654297,0.03078991716558283
v_PlayingCello_g07_c03,PlayingCello,PlayingCello,0.27728909254074097,0.2400256097316742,0.24546639621257782,0.2560191750526428,0.030110597610473633
v_PlayingCello_g07_c04,PlayingCello,PlayingCello,0.2724153995513916,0.23927944898605347,0.24439117312431335,0.25355616211891174,0.029696096073497425
v_PlayingCello_g07_c05,PlayingCello,PlayingCello,0.274051696062088,0.23938420414924622,0.24673502147197723,0.25472137331962585,0.031452083587646486
v_PlayingDaf_g01_c01,PlayingDaf,PlayingDaf,0.2917412221431732,0.2644636034965515,0.18961268663406372,0.26040446758270264,0.03031463623046875
v_PlayingDaf_g01_c02,PlayingDaf,PlayingDaf,0.28895944356918335,0.2621275782585144,0.18395070731639862,0.2572249472141266,0.029523134231567383
v_PlayingDaf_g01_c03,PlayingDaf,PlayingDaf,0.28974464535713196,0.25974908471107483,0.18151549994945526,0.256100594997406,0.02778513090951102
v_PlayingDaf_g01_c04,PlayingDaf,PlayingDaf,0.29746782779693604,0.2683549225330353,0.19595448672771454,0.26552000641822815,0.028931311198643277
v_PlayingDaf_g02_c01,PlayingDaf,PlayingTabla,0.3169543445110321,0.26225635409355164,0.26200562715530396,0.2840854227542877,0.02641149361928304
v_PlayingDaf_g02_c02,PlayingDaf,PlayingDaf,0.32716065645217896,0.2822471857070923,0.2041786015033722,0.28459885716438293,0.026795093829815205
v_PlayingDaf_g02_c03,PlayingDaf,PlayingDaf,0.32490113377571106,0.28282275795936584,0.2074211984872818,0.2845737934112549,0.025896570899269798
v_PlayingDaf_g02_c04,PlayingDaf,PlayingDaf,0.3190034329891205,0.2829137444496155,0.20454420149326324,0.28167569637298584,0.029664429751309482
v_PlayingDaf_g02_c05,PlayingDaf,PlayingDaf,0.3204978108406067,0.2772424817085266,0.20503467321395874,0.28010305762290955,0.025710170919244938
v_PlayingDaf_g02_c06,PlayingDaf,PlayingDaf,0.32416319847106934,0.2812308371067047,0.2053062617778778,0.2832188606262207,0.02895967776958759
v_PlayingDaf_g02_c07,PlayingDaf,PlayingDaf,0.3203752636909485,0.28552111983299255,0.2056559920310974,0.28348976373672485,0.028755486011505127
v_PlayingDaf_g03_c01,PlayingDaf,PlayingDaf,0.2835913896560669,0.2370213270187378,0.18217656016349792,0.24468040466308594,0.027000154767717634
v_PlayingDaf_g03_c02,PlayingDaf,PlayingDaf,0.2972239851951599,0.24737197160720825,0.1860114336013794,0.2550406754016876,0.0270156462987264
v_PlayingDaf_g03_c03,PlayingDaf,PlayingDaf,0.288230836391449,0.2438793182373047,0.17982617020606995,0.24880929291248322,0.027096680232456753
v_PlayingDaf_g03_c04,PlayingDaf,PlayingDaf,0.2844507396221161,0.23975922167301178,0.17833128571510315,0.24535024166107178,0.027573764324188232
v_PlayingDaf_g04_c01,PlayingDaf,PlayingTabla,0.28361791372299194,0.24383622407913208,0.2284730076789856,0.25667625665664673,0.02678691257130016
v_PlayingDaf_g04_c02,PlayingDaf,PlayingTabla,0.2783651649951935,0.236693874001503,0.22238364815711975,0.250500351190567,0.028481483459472656
v_PlayingDaf_g04_c03,PlayingDaf,FrisbeeCatch,0.24609406292438507,0.22719517350196838,0.2654731869697571,0.242410346865654,0.025959361683238636
v_PlayingDaf_g04_c04,PlayingDaf,FrisbeeCatch,0.2463282197713852,0.22726450860500336,0.27749356627464294,0.2449358105659485,0.026274811137806286
v_PlayingDaf_g04_c05,PlayingDaf,FrisbeeCatch,0.25067514181137085,0.22340638935565948,0.2766462564468384,0.24496185779571533,0.026504581624811344
v_PlayingDaf_g04_c06,PlayingDaf,FrisbeeCatch,0.249516099691391,0.22236867249011993,0.2720668315887451,0.24316726624965668,0.02714492877324422
v_PlayingDaf_g04_c07,PlayingDaf,PlayingDaf,0.2705458402633667,0.22290481626987457,0.18567714095115662,0.2345156967639923,0.026633391013512246
v_PlayingDaf_g05_c01,PlayingDaf,PlayingDaf,0.29563045501708984,0.25242382287979126,0.20461006462574005,0.2601437270641327,0.02729034423828125
v_PlayingDaf_g05_c02,PlayingDaf,PlayingDaf,0.2968062162399292,0.25322771072387695,0.2103528380393982,0.26208412647247314,0.02773640553156535
v_PlayingDaf_g05_c03,PlayingDaf,PlayingDaf,0.29352155327796936,0.25681447982788086,0.19900596141815186,0.2599356174468994,0.02932240565617879
v_PlayingDaf_g05_c04,PlayingDaf,PlayingDaf,0.2979700565338135,0.2538670599460602,0.207832932472229,0.2623014450073242,0.02812227181025914
v_PlayingDaf_g05_c05,PlayingDaf,PlayingDaf,0.2997466027736664,0.256117582321167,0.20616105198860168,0.2635778784751892,0.027564644813537598
v_PlayingDaf_g05_c06,PlayingDaf,PlayingDaf,0.3024885654449463,0.2581023573875427,0.2052580714225769,0.26528799533843994,0.026467378322894756
v_PlayingDaf_g05_c07,PlayingDaf,PlayingDaf,0.2973049283027649,0.2579883933067322,0.20400531589984894,0.2629184126853943,0.02613038283128005
v_PlayingDaf_g06_c01,PlayingDaf,PlayingTabla,0.3025321960449219,0.2672961354255676,0.23664827644824982,0.2752609848976135,0.027051591873168947
v_PlayingDaf_g06_c02,PlayingDaf,PlayingTabla,0.3001635670661926,0.2652628719806671,0.23544800281524658,0.2732601761817932,0.0267589807510376
v_PlayingDaf_g06_c03,PlayingDaf,PlayingTabla,0.3048822581768036,0.26915305852890015,0.24135765433311462,0.27788567543029785,0.026876189491965553
v_PlayingDaf_g06_c04,PlayingDaf,PlayingTabla,0.2976109981536865,0.2720847725868225,0.24061210453510284,0.2760007381439209,0.0268804593519731
v_PlayingDaf_g06_c05,PlayingDaf,PlayingTabla,0.2979205548763275,0.2733088731765747,0.24563643336296082,0.27761906385421753,0.027110208164561878
v_PlayingDaf_g06_c06,PlayingDaf,PlayingTabla,0.295623779296875,0.26957711577415466,0.2498311549425125,0.2760465741157532,0.027254906567660244
v_PlayingDaf_g06_c07,PlayingDaf,PlayingTabla,0.3031587600708008,0.26994508504867554,0.24039137363433838,0.2773198187351227,0.02804926037788391
v_PlayingDaf_g07_c01,PlayingDaf,PlayingDaf,0.2928240895271301,0.24762529134750366,0.20883120596408844,0.2579460144042969,0.02888700697157118
v_PlayingDaf_g07_c02,PlayingDaf,PlayingDaf,0.28676337003707886,0.2442934811115265,0.206398144364357,0.2537023723125458,0.027905570136176214
