clip_id,label_name,predicted_class,final_score,num_frames,duration
v_Kayaking_g04_c04,Kayaking,Kayaking,0.1954345703125,211,0.18522071838378906
v_Kayaking_g04_c05,Kayaking,Kayaking,0.19189453125,191,0.1775360107421875
v_Kayaking_g04_c06,Kayaking,Kayaking,0.1925048828125,185,0.17330312728881836
v_Kayaking_g04_c07,Kayaking,Kayaking,0.1888427734375,187,0.17910289764404297
v_Kayaking_g05_c01,Kayaking,Kayaking,0.201416015625,185,0.1758589744567871
v_Kayaking_g05_c02,Kayaking,Kayaking,0.20458984375,181,0.17316699028015137
v_Kayaking_g05_c03,Kayaking,Kayaking,0.2015380859375,183,0.17272019386291504
v_Kayaking_g05_c04,Kayaking,Kayaking,0.207763671875,185,0.17223000526428223
v_Kayaking_g06_c01,Kayaking,Kayaking,0.1927490234375,151,0.1782829761505127
v_Kayaking_g06_c02,Kayaking,Kayaking,0.1959228515625,163,0.17560291290283203
v_Kayaking_g06_c03,Kayaking,Kayaking,0.197509765625,151,0.17028403282165527
v_Kayaking_g06_c04,Kayaking,Kayaking,0.1976318359375,155,0.17359018325805664
v_Kayaking_g06_c05,Kayaking,Kayaking,0.193115234375,156,0.17288804054260254
v_Kayaking_g06_c06,Kayaking,Kayaking,0.1939697265625,161,0.18072819709777832
v_Kayaking_g06_c07,Kayaking,Kayaking,0.197509765625,151,0.18496322631835938
v_Kayaking_g07_c01,Kayaking,Kayaking,0.1944580078125,177,0.17556405067443848
v_Kayaking_g07_c02,Kayaking,Kayaking,0.1900634765625,166,0.1779017448425293
v_Kayaking_g07_c03,Kayaking,Kayaking,0.19482421875,159,0.18035888671875
v_Kayaking_g07_c04,Kayaking,Kayaking,0.1893310546875,152,0.17756915092468262
v_Knitting_g01_c01,Knitting,Knitting,0.2861328125,266,0.17978191375732422
v_Knitting_g01_c02,Knitting,Knitting,0.281982421875,240,0.17457103729248047
v_Knitting_g01_c03,Knitting,Knitting,0.282958984375,275,0.171159029006958
v_Knitting_g01_c04,Knitting,Knitting,0.283935546875,190,0.17583894729614258
v_Knitting_g02_c01,Knitting,Knitting,0.278076171875,233,0.17296099662780762
v_Knitting_g02_c02,Knitting,Knitting,0.27001953125,218,0.17849111557006836
v_Knitting_g02_c03,Knitting,Knitting,0.274169921875,258,0.17270493507385254
v_Knitting_g02_c04,Knitting,Knitting,0.270263671875,201,0.172745943069458
v_Knitting_g02_c05,Knitting,Knitting,0.273681640625,240,0.17238092422485352
v_Knitting_g03_c01,Knitting,Knitting,0.27734375,216,0.17664623260498047
v_Knitting_g03_c02,Knitting,Knitting,0.2802734375,244,0.17380499839782715
v_Knitting_g03_c03,Knitting,Knitting,0.278564453125,256,0.17722201347351074
v_Knitting_g03_c04,Knitting,Knitting,0.27685546875,236,0.1710820198059082
v_Knitting_g03_c05,Knitting,Knitting,0.276611328125,212,0.17350006103515625
v_Knitting_g04_c01,Knitting,Knitting,0.270751953125,222,0.17539501190185547
v_Knitting_g04_c02,Knitting,Knitting,0.267578125,231,0.17421293258666992
v_Knitting_g04_c03,Knitting,Knitting,0.266357421875,226,0.17122101783752441
v_Knitting_g04_c04,Knitting,Knitting,0.269775390625,240,0.17024493217468262
v_Knitting_g04_c05,Knitting,Knitting,0.265625,220,0.17432904243469238
v_Knitting_g04_c06,Knitting,Knitting,0.2705078125,247,0.1739339828491211
v_Knitting_g05_c01,Knitting,Knitting,0.280029296875,253,0.17378783226013184
v_Knitting_g05_c02,Knitting,Knitting,0.28173828125,265,0.17629289627075195
v_Knitting_g05_c03,Knitting,Knitting,0.28125,263,0.17688870429992676
v_Knitting_g05_c04,Knitting,Knitting,0.283203125,274,0.17457008361816406
v_Knitting_g05_c05,Knitting,Knitting,0.279296875,246,0.1744382381439209
v_Knitting_g06_c01,Knitting,Knitting,0.2685546875,219,0.17494702339172363
v_Knitting_g06_c02,Knitting,Knitting,0.272705078125,286,0.17142510414123535
v_Knitting_g06_c03,Knitting,Knitting,0.26171875,140,0.17813515663146973
v_Knitting_g06_c04,Knitting,Knitting,0.260498046875,110,0.17311906814575195
v_Knitting_g07_c01,Knitting,Knitting,0.27099609375,234,0.1756739616394043
v_Knitting_g07_c02,Knitting,Knitting,0.2705078125,246,0.17809295654296875
v_Knitting_g07_c03,Knitting,Knitting,0.26806640625,192,0.17377686500549316
v_Knitting_g07_c04,Knitting,Knitting,0.26953125,172,0.1716160774230957
v_Knitting_g07_c05,Knitting,Knitting,0.270263671875,215,0.17538094520568848
v_LongJump_g01_c01,LongJump,LongJump,0.207763671875,143,0.17964529991149902
v_LongJump_g01_c02,LongJump,LongJump,0.1990966796875,178,0.175184965133667
v_LongJump_g01_c03,LongJump,LongJump,0.1746826171875,142,0.17499399185180664
v_LongJump_g01_c04,LongJump,LongJump,0.18603515625,126,0.17442917823791504
v_LongJump_g01_c05,LongJump,LongJump,0.195068359375,153,0.17356586456298828
v_LongJump_g01_c06,LongJump,LongJump,0.1920166015625,99,0.17442011833190918
v_LongJump_g01_c07,LongJump,LongJump,0.18798828125,123,0.1774599552154541
v_LongJump_g02_c01,LongJump,LongJump,0.1842041015625,110,0.17539310455322266
v_LongJump_g02_c02,LongJump,LongJump,0.1834716796875,116,0.17388391494750977
v_LongJump_g02_c03,LongJump,LongJump,0.197998046875,146,0.17513799667358398
v_LongJump_g02_c04,LongJump,LongJump,0.190673828125,116,0.16974210739135742
v_LongJump_g02_c05,LongJump,LongJump,0.1917724609375,85,0.1777641773223877
v_LongJump_g03_c01,LongJump,LongJump,0.2164306640625,74,0.17851018905639648
v_LongJump_g03_c02,LongJump,LongJump,0.227294921875,90,0.18345975875854492
v_LongJump_g03_c03,LongJump,LongJump,0.19091796875,108,0.1795949935913086
v_LongJump_g03_c04,LongJump,LongJump,0.2061767578125,94,0.17812228202819824
v_LongJump_g03_c05,LongJump,LongJump,0.2021484375,109,0.17808198928833008
v_LongJump_g03_c06,LongJump,LongJump,0.2091064453125,97,0.17653989791870117
v_LongJump_g04_c01,LongJump,LongJump,0.2125244140625,116,0.17882609367370605
v_LongJump_g04_c02,LongJump,LongJump,0.201904296875,141,0.1851499080657959
v_LongJump_g04_c03,LongJump,LongJump,0.203369140625,141,0.1836259365081787
v_LongJump_g04_c04,LongJump,LongJump,0.2086181640625,125,0.17546391487121582
v_LongJump_g04_c05,LongJump,LongJump,0.209228515625,117,0.17216992378234863
v_LongJump_g04_c06,LongJump,LongJump,0.1947021484375,150,0.1746969223022461
v_LongJump_g04_c07,LongJump,LongJump,0.2103271484375,118,0.17029023170471191
v_LongJump_g05_c01,LongJump,LongJump,0.2093505859375,111,0.16968798637390137
v_LongJump_g05_c02,LongJump,LongJump,0.1839599609375,92,0.17328310012817383
v_LongJump_g05_c03,LongJump,LongJump,0.1968994140625,134,0.17133498191833496
v_LongJump_g05_c04,LongJump,LongJump,0.19921875,132,0.17572569847106934
v_LongJump_g05_c05,LongJump,LongJump,0.202880859375,146,0.17191600799560547
v_LongJump_g06_c01,LongJump,LongJump,0.1949462890625,86,0.17340683937072754
v_LongJump_g06_c02,LongJump,LongJump,0.201171875,81,0.1720421314239502
v_LongJump_g06_c03,LongJump,LongJump,0.1943359375,136,0.1734318733215332
v_LongJump_g06_c04,LongJump,LongJump,0.1806640625,126,0.17223501205444336
v_LongJump_g07_c01,LongJump,LongJump,0.162109375,123,0.17324304580688477
v_LongJump_g07_c02,LongJump,LongJump,0.19287109375,171,0.17938899993896484
v_LongJump_g07_c03,LongJump,LongJump,0.1800537109375,102,0.18210601806640625
v_LongJump_g07_c04,LongJump,LongJump,0.20947265625,82,0.18373608589172363
v_LongJump_g07_c05,LongJump,LongJump,0.1842041015625,118,0.17864680290222168
v_Lunges_g01_c01,Lunges,Lunges,0.1961669921875,262,0.17408370971679688
v_Lunges_g01_c02,Lunges,Lunges,0.1763916015625,235,0.1747419834136963
v_Lunges_g01_c03,Lunges,Lunges,0.189453125,226,0.18698906898498535
v_Lunges_g01_c04,Lunges,Lunges,0.177490234375,271,0.18792414665222168
v_Lunges_g01_c05,Lunges,Lunges,0.173583984375,253,0.17783379554748535
v_Lunges_g01_c06,Lunges,Lunges,0.1796875,262,0.1723020076751709
v_Lunges_g01_c07,Lunges,Lunges,0.181396484375,235,0.1741349697113037
v_Lunges_g02_c01,Lunges,Lunges,0.2012939453125,165,0.1721820831298828
v_Lunges_g02_c02,Lunges,Lunges,0.1968994140625,168,0.1715688705444336
v_Lunges_g02_c03,Lunges,Lunges,0.199951171875,158,0.1740128993988037
v_Lunges_g02_c04,Lunges,Lunges,0.2091064453125,177,0.17567205429077148
v_Lunges_g03_c01,Lunges,Lunges,0.2200927734375,254,0.17488527297973633
v_Lunges_g03_c02,Lunges,Lunges,0.2147216796875,248,0.17097783088684082
v_Lunges_g03_c03,Lunges,Lunges,0.2142333984375,235,0.17120099067687988
v_Lunges_g03_c04,Lunges,Lunges,0.21435546875,252,0.17208218574523926
v_Lunges_g04_c01,Lunges,Lunges,0.2333984375,262,0.1768031120300293
v_Lunges_g04_c02,Lunges,Lunges,0.2135009765625,260,0.17409896850585938
v_Lunges_g04_c03,Lunges,Lunges,0.2254638671875,248,0.17260026931762695
v_Lunges_g04_c04,Lunges,Lunges,0.2205810546875,184,0.1770479679107666
v_Lunges_g05_c01,Lunges,Lunges,0.1614990234375,239,0.17528128623962402
v_Lunges_g05_c02,Lunges,Lunges,0.2012939453125,255,0.17303204536437988
v_Lunges_g05_c03,Lunges,Lunges,0.1925048828125,217,0.17280006408691406
v_Lunges_g05_c04,Lunges,ThrowDiscus,0.172119140625,198,0.17271685600280762
v_Lunges_g06_c01,Lunges,Lunges,0.2088623046875,254,0.17099809646606445
v_Lunges_g06_c02,Lunges,Lunges,0.1990966796875,235,0.17778611183166504
v_Lunges_g06_c03,Lunges,Lunges,0.2039794921875,256,0.17125892639160156
v_Lunges_g06_c04,Lunges,Lunges,0.19921875,266,0.17211198806762695
v_Lunges_g06_c05,Lunges,Lunges,0.1973876953125,255,0.17357110977172852
v_Lunges_g06_c06,Lunges,Lunges,0.1976318359375,254,0.17282795906066895
v_Lunges_g06_c07,Lunges,Lunges,0.209716796875,262,0.17480015754699707
v_Lunges_g07_c01,Lunges,Lunges,0.207763671875,249,0.171644926071167
v_Lunges_g07_c02,Lunges,Lunges,0.201904296875,246,0.16892075538635254
v_Lunges_g07_c03,Lunges,Lunges,0.20361328125,246,0.17271661758422852
v_Lunges_g07_c04,Lunges,Lunges,0.200927734375,265,0.1727921962738037
v_Lunges_g07_c05,Lunges,Lunges,0.201904296875,238,0.17283272743225098
v_Lunges_g07_c06,Lunges,Lunges,0.212158203125,251,0.1710360050201416
v_Lunges_g07_c07,Lunges,Lunges,0.20947265625,254,0.17410993576049805
v_MilitaryParade_g01_c01,MilitaryParade,BandMarching,0.1715087890625,128,0.17480993270874023
v_MilitaryParade_g01_c02,MilitaryParade,BandMarching,0.1690673828125,127,0.1692180633544922
v_MilitaryParade_g01_c03,MilitaryParade,BandMarching,0.165283203125,121,0.18036389350891113
v_MilitaryParade_g01_c04,MilitaryParade,MilitaryParade,0.1666259765625,118,0.17981505393981934
v_MilitaryParade_g01_c05,MilitaryParade,BandMarching,0.1722412109375,149,0.18213987350463867
v_MilitaryParade_g01_c06,MilitaryParade,BandMarching,0.17919921875,136,0.17359709739685059
v_MilitaryParade_g01_c07,MilitaryParade,BandMarching,0.152587890625,141,0.17667484283447266
v_MilitaryParade_g02_c01,MilitaryParade,MilitaryParade,0.1826171875,93,0.17232298851013184
v_MilitaryParade_g02_c02,MilitaryParade,BandMarching,0.1715087890625,128,0.177048921585083
v_MilitaryParade_g02_c03,MilitaryParade,MilitaryParade,0.2069091796875,112,0.17443013191223145
v_MilitaryParade_g02_c04,MilitaryParade,MilitaryParade,0.172119140625,119,0.17768216133117676
v_MilitaryParade_g03_c01,MilitaryParade,MilitaryParade,0.1866455078125,108,0.1761338710784912
v_MilitaryParade_g03_c02,MilitaryParade,MilitaryParade,0.1739501953125,112,0.17835092544555664
v_MilitaryParade_g03_c03,MilitaryParade,MilitaryParade,0.177734375,93,0.17133307456970215
v_MilitaryParade_g03_c04,MilitaryParade,MilitaryParade,0.191650390625,112,0.17538928985595703
v_MilitaryParade_g04_c01,MilitaryParade,BandMarching,0.1712646484375,137,0.17496705055236816
v_MilitaryParade_g04_c02,MilitaryParade,BandMarching,0.16650390625,89,0.17598795890808105
v_MilitaryParade_g04_c03,MilitaryParade,MilitaryParade,0.1685791015625,151,0.1749269962310791
v_MilitaryParade_g04_c04,MilitaryParade,MilitaryParade,0.1756591796875,89,0.1755352020263672
v_MilitaryParade_g05_c01,MilitaryParade,MilitaryParade,0.1829833984375,93,0.17421579360961914
v_MilitaryParade_g05_c02,MilitaryParade,MilitaryParade,0.1953125,110,0.17018389701843262
v_MilitaryParade_g05_c03,MilitaryParade,MilitaryParade,0.175537109375,85,0.17213892936706543
v_MilitaryParade_g05_c04,MilitaryParade,BandMarching,0.1561279296875,105,0.1719958782196045
v_MilitaryParade_g06_c01,MilitaryParade,MilitaryParade,0.185302734375,144,0.17581701278686523
v_MilitaryParade_g06_c02,MilitaryParade,MilitaryParade,0.19580078125,111,0.17488884925842285
v_MilitaryParade_g06_c03,MilitaryParade,MilitaryParade,0.1903076171875,117,0.17366814613342285
v_MilitaryParade_g06_c04,MilitaryParade,MilitaryParade,0.195068359375,124,0.17678427696228027
v_MilitaryParade_g07_c01,MilitaryParade,MilitaryParade,0.188232421875,109,0.17544102668762207
v_MilitaryParade_g07_c02,MilitaryParade,MilitaryParade,0.1937255859375,144,0.17462611198425293
v_MilitaryParade_g07_c03,MilitaryParade,MilitaryParade,0.1895751953125,143,0.1750631332397461
v_MilitaryParade_g07_c04,MilitaryParade,MilitaryParade,0.1927490234375,156,0.17101097106933594
v_MilitaryParade_g07_c05,MilitaryParade,MilitaryParade,0.195556640625,148,0.17778611183166504
v_MilitaryParade_g07_c06,MilitaryParade,BandMarching,0.1910400390625,140,0.1722412109375
v_Mixing_g01_c01,Mixing,Mixing,0.1484375,105,0.1750340461730957
v_Mixing_g01_c02,Mixing,Mixing,0.1641845703125,126,0.17314791679382324
v_Mixing_g01_c03,Mixing,Mixing,0.1668701171875,142,0.174468994140625
v_Mixing_g01_c04,Mixing,Mixing,0.1273193359375,121,0.1766810417175293
v_Mixing_g01_c05,Mixing,Mixing,0.176025390625,110,0.1792922019958496
v_Mixing_g01_c06,Mixing,Mixing,0.1463623046875,158,0.17151999473571777
v_Mixing_g01_c07,Mixing,Mixing,0.146728515625,124,0.17593002319335938
v_Mixing_g02_c01,Mixing,Mixing,0.120361328125,103,0.17392706871032715
v_Mixing_g02_c02,Mixing,Mixing,0.12646484375,105,0.17619585990905762
v_Mixing_g02_c03,Mixing,Mixing,0.13671875,165,0.17353487014770508
v_Mixing_g02_c04,Mixing,Mixing,0.136962890625,165,0.17415785789489746
v_Mixing_g02_c05,Mixing,Mixing,0.13623046875,148,0.1718451976776123
v_Mixing_g02_c06,Mixing,Mixing,0.1431884765625,108,0.1743638515472412
v_Mixing_g03_c01,Mixing,UnevenBars,0.1116943359375,159,0.1743297576904297
v_Mixing_g03_c02,Mixing,Mixing,0.1136474609375,128,0.17419075965881348
v_Mixing_g03_c03,Mixing,Mixing,0.11480712890625,135,0.17591023445129395
v_Mixing_g03_c04,Mixing,Mixing,0.11126708984375,134,0.17769885063171387
v_Mixing_g03_c05,Mixing,Skijet,0.103271484375,121,0.18038201332092285
v_Mixing_g03_c06,Mixing,SoccerPenalty,0.08819580078125,133,0.17395281791687012
v_Mixing_g03_c07,Mixing,CuttingInKitchen,0.10693359375,153,0.17421793937683105
v_Mixing_g04_c01,Mixing,BlowingCandles,0.1375732421875,141,0.17312312126159668
v_Mixing_g04_c02,Mixing,Mixing,0.1358642578125,104,0.174041748046875
v_Mixing_g04_c03,Mixing,BlowingCandles,0.143310546875,124,0.17519116401672363
v_Mixing_g04_c04,Mixing,Mixing,0.1373291015625,109,0.1747729778289795
v_Mixing_g04_c05,Mixing,BlowingCandles,0.1436767578125,111,0.17488789558410645
v_Mixing_g04_c06,Mixing,BlowingCandles,0.1383056640625,146,0.1719820499420166
v_Mixing_g04_c07,Mixing,BlowingCandles,0.135498046875,122,0.1735680103302002
v_Mixing_g05_c01,Mixing,Mixing,0.1563720703125,126,0.1771838665008545
v_Mixing_g05_c02,Mixing,Mixing,0.16357421875,110,0.17567014694213867
v_Mixing_g05_c03,Mixing,Mixing,0.1585693359375,124,0.17782998085021973
v_Mixing_g05_c04,Mixing,Mixing,0.1573486328125,118,0.17428112030029297
v_Mixing_g05_c05,Mixing,Mixing,0.155517578125,130,0.18244099617004395
v_Mixing_g05_c06,Mixing,Mixing,0.1507568359375,127,0.17598295211791992
v_Mixing_g05_c07,Mixing,PizzaTossing,0.1685791015625,110,0.17536520957946777
v_Mixing_g06_c01,Mixing,BlowingCandles,0.11724853515625,139,0.1753520965576172
v_Mixing_g06_c02,Mixing,BlowingCandles,0.14892578125,103,0.17771315574645996
v_Mixing_g06_c03,Mixing,PlayingViolin,0.1141357421875,121,0.17441987991333008
v_Mixing_g06_c04,Mixing,PizzaTossing,0.126220703125,107,0.1849520206451416
v_Mixing_g06_c05,Mixing,PizzaTossing,0.124267578125,141,0.17419695854187012
v_Mixing_g06_c06,Mixing,PlayingGuitar,0.1253662109375,107,0.17348361015319824
v_Mixing_g07_c01,Mixing,BaseballPitch,0.1253662109375,115,0.17345523834228516
v_Mixing_g07_c02,Mixing,PizzaTossing,0.1488037109375,101,0.1738440990447998
v_Mixing_g07_c03,Mixing,BasketballDunk,0.125732421875,129,0.1759800910949707
v_Mixing_g07_c04,Mixing,Biking,0.125,130,0.1729428768157959
v_Mixing_g07_c05,Mixing,BaseballPitch,0.1326904296875,130,0.1716928482055664
v_MoppingFloor_g01_c01,MoppingFloor,MoppingFloor,0.22802734375,160,0.1721329689025879
v_MoppingFloor_g01_c02,MoppingFloor,MoppingFloor,0.1998291015625,160,0.1717362403869629
v_MoppingFloor_g01_c03,MoppingFloor,MoppingFloor,0.2333984375,160,0.17374897003173828
v_MoppingFloor_g01_c04,MoppingFloor,MoppingFloor,0.2232666015625,137,0.17389798164367676
v_MoppingFloor_g02_c01,MoppingFloor,MoppingFloor,0.2010498046875,165,0.17604303359985352
v_MoppingFloor_g02_c02,MoppingFloor,MoppingFloor,0.202880859375,175,0.17868494987487793
v_MoppingFloor_g02_c03,MoppingFloor,MoppingFloor,0.2130126953125,143,0.171630859375
v_MoppingFloor_g02_c04,MoppingFloor,MoppingFloor,0.2222900390625,137,0.17157506942749023
v_MoppingFloor_g02_c05,MoppingFloor,MoppingFloor,0.1942138671875,158,0.1759958267211914
v_MoppingFloor_g02_c06,MoppingFloor,MoppingFloor,0.1898193359375,134,0.17487812042236328
v_MoppingFloor_g03_c01,MoppingFloor,MoppingFloor,0.1729736328125,116,0.17283892631530762
v_MoppingFloor_g03_c02,MoppingFloor,MoppingFloor,0.185791015625,167,0.17328572273254395
v_MoppingFloor_g03_c03,MoppingFloor,MoppingFloor,0.17333984375,146,0.17750215530395508
v_MoppingFloor_g03_c04,MoppingFloor,MoppingFloor,0.1824951171875,125,0.17327308654785156
v_MoppingFloor_g04_c01,MoppingFloor,MoppingFloor,0.2132568359375,244,0.17454910278320312
v_MoppingFloor_g04_c02,MoppingFloor,MoppingFloor,0.2230224609375,290,0.17992401123046875
v_MoppingFloor_g04_c03,MoppingFloor,MoppingFloor,0.222900390625,304,0.17624807357788086
v_MoppingFloor_g04_c04,MoppingFloor,MoppingFloor,0.2359619140625,299,0.17589521408081055
v_MoppingFloor_g04_c05,MoppingFloor,MoppingFloor,0.2303466796875,280,0.17404818534851074
v_MoppingFloor_g04_c06,MoppingFloor,MoppingFloor,0.229248046875,306,0.18086504936218262
v_MoppingFloor_g05_c01,MoppingFloor,MoppingFloor,0.2354736328125,286,0.18619298934936523
v_MoppingFloor_g05_c02,MoppingFloor,MoppingFloor,0.2244873046875,290,0.1807081699371338
v_MoppingFloor_g05_c03,MoppingFloor,MoppingFloor,0.219970703125,305,0.17633700370788574
v_MoppingFloor_g05_c04,MoppingFloor,MoppingFloor,0.22314453125,293,0.17656803131103516
v_MoppingFloor_g05_c05,MoppingFloor,MoppingFloor,0.20361328125,183,0.17424678802490234
v_MoppingFloor_g06_c01,MoppingFloor,MoppingFloor,0.2171630859375,100,0.17511391639709473
v_MoppingFloor_g06_c02,MoppingFloor,MoppingFloor,0.2081298828125,225,0.17238783836364746
v_MoppingFloor_g06_c03,MoppingFloor,MoppingFloor,0.2060546875,223,0.1743168830871582
v_MoppingFloor_g06_c04,MoppingFloor,MoppingFloor,0.2144775390625,123,0.17562508583068848
v_MoppingFloor_g07_c01,MoppingFloor,MoppingFloor,0.168212890625,158,0.17465496063232422
v_MoppingFloor_g07_c02,MoppingFloor,MoppingFloor,0.184814453125,145,0.17834925651550293
v_MoppingFloor_g07_c03,MoppingFloor,MoppingFloor,0.1619873046875,108,0.17799973487854004
v_MoppingFloor_g07_c04,MoppingFloor,MoppingFloor,0.145751953125,204,0.17772912979125977
v_MoppingFloor_g07_c05,MoppingFloor,MoppingFloor,0.15966796875,126,0.17835402488708496
v_Nunchucks_g01_c01,Nunchucks,TaiChi,0.19775390625,265,0.17696094512939453
v_Nunchucks_g01_c02,Nunchucks,TaiChi,0.211669921875,261,0.17653107643127441
v_Nunchucks_g01_c03,Nunchucks,TaiChi,0.196044921875,235,0.17517709732055664
v_Nunchucks_g01_c04,Nunchucks,TaiChi,0.17529296875,230,0.17824602127075195
v_Nunchucks_g02_c01,Nunchucks,Fencing,0.1314697265625,292,0.17371821403503418
v_Nunchucks_g02_c02,Nunchucks,TaiChi,0.140380859375,236,0.17399287223815918
v_Nunchucks_g02_c03,Nunchucks,Fencing,0.1427001953125,277,0.17656493186950684
v_Nunchucks_g02_c04,Nunchucks,JugglingBalls,0.1488037109375,245,0.18245768547058105
v_Nunchucks_g02_c05,Nunchucks,TaiChi,0.152099609375,292,0.17689967155456543
v_Nunchucks_g02_c06,Nunchucks,TaiChi,0.1419677734375,297,0.1737992763519287
v_Nunchucks_g03_c01,Nunchucks,BaseballPitch,0.1593017578125,252,0.17597699165344238
v_Nunchucks_g03_c02,Nunchucks,Nunchucks,0.1800537109375,251,0.17125988006591797
v_Nunchucks_g03_c03,Nunchucks,Nunchucks,0.1553955078125,251,0.17995023727416992
v_Nunchucks_g03_c04,Nunchucks,TaiChi,0.1781005859375,250,0.18114614486694336
v_Nunchucks_g03_c05,Nunchucks,BaseballPitch,0.1710205078125,252,0.19179606437683105
v_Nunchucks_g03_c06,Nunchucks,BaseballPitch,0.1611328125,251,0.17327284812927246
v_Nunchucks_g03_c07,Nunchucks,JugglingBalls,0.189208984375,244,0.1769089698791504
v_Nunchucks_g04_c01,Nunchucks,TaiChi,0.17138671875,261,0.17705607414245605
v_Nunchucks_g04_c02,Nunchucks,TaiChi,0.1505126953125,261,0.17758512496948242
v_Nunchucks_g04_c03,Nunchucks,TaiChi,0.129150390625,258,0.17717719078063965
v_Nunchucks_g04_c04,Nunchucks,Nunchucks,0.1617431640625,258,0.18008089065551758
v_Nunchucks_g04_c05,Nunchucks,Nunchucks,0.1590576171875,268,0.17389369010925293
v_Nunchucks_g04_c06,Nunchucks,Nunchucks,0.172119140625,251,0.18576812744140625
v_Nunchucks_g05_c01,Nunchucks,Nunchucks,0.1448974609375,226,0.17760896682739258
v_Nunchucks_g05_c02,Nunchucks,SalsaSpin,0.130859375,209,0.1782979965209961
v_Nunchucks_g05_c03,Nunchucks,HulaHoop,0.1402587890625,205,0.17941570281982422
v_Nunchucks_g05_c04,Nunchucks,Nunchucks,0.1339111328125,216,0.17803382873535156
v_Nunchucks_g06_c01,Nunchucks,TaiChi,0.2069091796875,318,0.16950702667236328
v_Nunchucks_g06_c02,Nunchucks,TaiChi,0.18994140625,220,0.17267107963562012
v_Nunchucks_g06_c03,Nunchucks,TaiChi,0.1761474609375,210,0.1750938892364502
v_Nunchucks_g06_c04,Nunchucks,TaiChi,0.2169189453125,212,0.1729280948638916
v_Nunchucks_g07_c01,Nunchucks,Fencing,0.16357421875,255,0.17170310020446777
v_Nunchucks_g07_c02,Nunchucks,Nunchucks,0.156005859375,255,0.17758584022521973
v_Nunchucks_g07_c03,Nunchucks,SalsaSpin,0.152587890625,151,0.1773700714111328
v_Nunchucks_g07_c04,Nunchucks,Nunchucks,0.1595458984375,247,0.1776719093322754
v_ParallelBars_g01_c01,ParallelBars,PommelHorse,0.1776123046875,107,0.17909884452819824
v_ParallelBars_g01_c02,ParallelBars,PommelHorse,0.1727294921875,124,0.17423677444458008
v_ParallelBars_g01_c03,ParallelBars,UnevenBars,0.1883544921875,142,0.17409515380859375
v_ParallelBars_g01_c04,ParallelBars,UnevenBars,0.19775390625,198,0.177001953125
v_ParallelBars_g02_c01,ParallelBars,PommelHorse,0.2095947265625,109,0.1723651885986328
v_ParallelBars_g02_c02,ParallelBars,PommelHorse,0.201171875,157,0.17724394798278809
v_ParallelBars_g02_c03,ParallelBars,PommelHorse,0.191162109375,133,0.1743178367614746
v_ParallelBars_g02_c04,ParallelBars,UnevenBars,0.1759033203125,192,0.17313194274902344
v_ParallelBars_g03_c01,ParallelBars,PommelHorse,0.21142578125,115,0.17327284812927246
v_ParallelBars_g03_c02,ParallelBars,PommelHorse,0.20068359375,103,0.18932890892028809
v_ParallelBars_g03_c03,ParallelBars,UnevenBars,0.1641845703125,148,0.18116998672485352
v_ParallelBars_g03_c04,ParallelBars,PommelHorse,0.1844482421875,158,0.17488503456115723
v_ParallelBars_g04_c01,ParallelBars,PommelHorse,0.1612548828125,136,0.1788341999053955
v_ParallelBars_g04_c02,ParallelBars,UnevenBars,0.184814453125,111,0.17123198509216309
v_ParallelBars_g04_c03,ParallelBars,UnevenBars,0.1895751953125,148,0.17674016952514648
v_ParallelBars_g04_c04,ParallelBars,UnevenBars,0.1708984375,173,0.17673325538635254
v_ParallelBars_g04_c05,ParallelBars,UnevenBars,0.1885986328125,160,0.17519187927246094
v_ParallelBars_g04_c06,ParallelBars,PommelHorse,0.17919921875,222,0.18667912483215332
v_ParallelBars_g04_c07,ParallelBars,PommelHorse,0.1671142578125,148,0.17212605476379395
v_ParallelBars_g05_c01,ParallelBars,UnevenBars,0.1934814453125,183,0.1690077781677246
v_ParallelBars_g05_c02,ParallelBars,TrampolineJumping,0.18994140625,116,0.1723480224609375
v_ParallelBars_g05_c03,ParallelBars,TrampolineJumping,0.2005615234375,166,0.1711101531982422
v_ParallelBars_g05_c04,ParallelBars,TrampolineJumping,0.1767578125,158,0.18139123916625977
v_ParallelBars_g05_c05,ParallelBars,TrampolineJumping,0.189208984375,125,0.17667412757873535
v_ParallelBars_g06_c01,ParallelBars,PommelHorse,0.1610107421875,149,0.18509483337402344
v_ParallelBars_g06_c02,ParallelBars,UnevenBars,0.1998291015625,126,0.17614507675170898
v_ParallelBars_g06_c03,ParallelBars,UnevenBars,0.176513671875,151,0.20006299018859863
v_ParallelBars_g06_c04,ParallelBars,UnevenBars,0.1910400390625,128,0.17995595932006836
v_ParallelBars_g06_c05,ParallelBars,TrampolineJumping,0.171875,103,0.17751193046569824
v_ParallelBars_g06_c06,ParallelBars,UnevenBars,0.2022705078125,125,0.1783158779144287
v_ParallelBars_g06_c07,ParallelBars,UnevenBars,0.1785888671875,113,0.1762371063232422
v_ParallelBars_g07_c01,ParallelBars,UnevenBars,0.1893310546875,128,0.17352509498596191
v_ParallelBars_g07_c02,ParallelBars,PommelHorse,0.171142578125,128,0.18049192428588867
v_ParallelBars_g07_c03,ParallelBars,UnevenBars,0.173095703125,128,0.18057608604431152
